Date,Open,High,Low,Close,Adj Close,Volume,Days
2021-04-06,111.379997,113.82,111.099998,113.150002,108.644424,6745200,790
2021-04-07,112.910004,113.760002,112.650002,113.190002,108.682838,5629600,791
2021-04-08,113.650002,113.959999,112.68,113.040001,108.538818,5011300,792
2021-04-09,112.910004,113.269997,111.970001,113.18,108.673241,4114300,793
2021-04-12,113.019997,113.889999,112.769997,113.809998,109.278145,4707800,794
2021-04-13,113.779999,115.599998,113.68,115.360001,110.766434,4607400,795
2021-04-14,115.220001,116.239998,114.720001,115.160004,110.574402,3994600,796
2021-04-15,115.099998,116.889999,114.779999,116.660004,112.014679,5079100,797
2021-04-16,117.82,118.5,116.940002,118.339996,113.627769,5777900,798
2021-04-19,118.169998,118.980003,117.040001,117.599998,112.917229,4889700,799
2021-04-20,116.959999,117.260002,115.349998,116.269997,111.64019,5662400,800
2021-04-21,116.089996,117.260002,115.860001,116.739998,112.091484,4397400,801
2021-04-22,116.870003,116.879997,115.230003,115.919998,111.304123,5744900,802
2021-04-23,116.019997,117.980003,115.839996,117.559998,112.878822,4555800,803
2021-04-26,116.949997,117.25,115.059998,115.919998,111.304123,5924900,804
2021-04-27,115.669998,116.389999,115.269997,116.150002,111.524979,7260900,805
2021-04-28,113.440002,114.150002,111.610001,112.400002,107.924294,14793500,806
2021-04-29,113.209999,115.150002,112.760002,114.629997,110.065491,8936600,807
2021-04-30,114,114.949997,113.489998,114.489998,109.931061,6478700,808
2021-05-03,115.18,116.739998,115.129997,115.720001,111.112099,5049800,809
2021-05-04,115.150002,115.400002,113.540001,114.110001,109.5662,6265100,810
2021-05-05,114.209999,114.879997,113.160004,113.480003,108.961281,4677700,811
2021-05-06,113.650002,114.809998,113.099998,114.739998,110.171112,4113300,812
2021-05-07,115.110001,115.839996,114.239998,114.339996,109.787056,4867500,813
2021-05-10,114.57,116.089996,114.209999,114.300003,109.748642,5759500,814
2021-05-11,113.32,113.690002,112.169998,113.550003,109.028511,7775400,815
2021-05-12,111.870003,112.389999,109.559998,109.790001,105.837654,7965300,816
2021-05-13,110.160004,111.18,109.160004,110.489998,106.512466,7999400,817
2021-05-14,111.010002,111.589996,110.25,111.199997,107.196899,6836300,818
2021-05-17,111.220001,111.269997,109.830002,110.980003,106.984833,4521200,819
2021-05-18,111.370003,112.209999,111.010002,111.07,107.071579,5177300,820
2021-05-19,109.599998,109.940002,108.879997,109.669998,105.721985,5997400,821
2021-05-20,109.980003,111.690002,109.870003,111.410004,107.399353,5345500,822
2021-05-21,111.629997,112.220001,110.57,110.919998,106.926987,5146500,823
2021-05-24,111.800003,113.029999,111.519997,112.519997,108.469376,5476100,824
2021-05-25,112.919998,113.150002,112.18,112.629997,108.575417,5391800,825
2021-05-26,113.300003,113.870003,112.629997,112.849998,108.787491,3841600,826
2021-05-27,113.470001,114.089996,112.760002,113.510002,109.423744,7378400,827
2021-05-28,114.349998,114.349998,113.050003,113.879997,109.780418,4239800,828
2021-06-01,114.559998,114.620003,113.099998,113.339996,109.25985,4306900,829
2021-06-02,113.709999,113.709999,112.75,113,108.932106,5045000,830
2021-06-03,112.010002,112.239998,110.150002,111.120003,107.119781,5723900,831
2021-06-04,111.620003,112.07,111.050003,111.989998,107.958466,4477500,832
2021-06-07,111.980003,112.279999,110.989998,111.330002,107.322227,4009000,833
2021-06-08,111.379997,111.989998,110.860001,111.519997,107.505371,4669800,834
2021-06-09,111.739998,112.190002,111.330002,111.389999,107.380058,3669400,835
2021-06-10,111.800003,112.43,111.440002,112.209999,108.17054,3833200,836
2021-06-11,112.279999,112.830002,112.190002,112.559998,108.507935,3231200,837
2021-06-14,112.779999,113.230003,111.5,112.449997,108.401901,4222400,838
2021-06-15,112.459999,112.5,111.559998,111.889999,107.862061,3487300,839
2021-06-16,112.419998,112.57,110.199997,111.360001,107.351143,4822000,840
2021-06-17,111,111.949997,110.709999,111.389999,107.380058,4008500,841
2021-06-18,110.739998,110.75,109.260002,109.699997,105.750893,7024400,842
2021-06-21,110,111.370003,109.68,110.970001,106.975189,5628500,843
2021-06-22,111.07,112.260002,110.599998,111.849998,107.823502,3583500,844
2021-06-23,111.279999,111.970001,111.139999,111.559998,107.543938,3552100,845
2021-06-24,111.779999,112.910004,111.779999,111.989998,107.958466,3840000,846
2021-06-25,112.75,113.220001,112.220001,113.040001,108.970665,12171200,847
2021-06-28,112.93,113.050003,111.449997,112.239998,108.199463,4546600,848
2021-06-29,112.07,112.690002,111.529999,112.269997,108.228386,3789500,849
2021-06-30,112.339996,112.589996,111.269997,111.809998,107.784935,6759100,850
2021-07-01,111.949997,113.489998,111.809998,113.410004,109.327347,4810600,851
2021-07-02,113.970001,115.300003,113.709999,114.970001,110.831184,4722000,852
2021-07-06,115.080002,115.849998,114.32,115.730003,111.56382,5294700,853
2021-07-07,115.879997,117.769997,115.650002,117.139999,112.923073,5382300,854
2021-07-08,115.449997,116.760002,115.239998,115.989998,111.814453,4486100,855
2021-07-09,116.059998,117.739998,116,117.470001,113.24118,3533600,856
2021-07-12,117.75,118.779999,117.389999,118.459999,114.195549,5683400,857
2021-07-13,118.540001,119.989998,118.449997,119.550003,115.246307,5529300,858
2021-07-14,119.940002,120.830002,119.68,119.800003,115.487312,5701800,859
2021-07-15,119.290001,119.580002,118.18,118.970001,114.687187,6467500,860
2021-07-16,119.68,120.480003,118.5,118.730003,114.455826,5024800,861
2021-07-19,117.540001,117.550003,114.330002,115.32,111.168587,7731300,862
2021-07-20,115.629997,118.07,115.330002,117.419998,113.192978,5117800,863
2021-07-21,117.540001,119.650002,117.480003,119.269997,114.976387,4377500,864
2021-07-22,119.339996,122.919998,119.07,122.629997,118.215424,7172300,865
2021-07-23,124.550003,126.32,123.919998,125.970001,121.435204,7934200,866
2021-07-26,125.739998,126.099998,124.25,126.059998,121.52195,4827500,867
2021-07-27,126.080002,126.160004,124.809998,126.029999,121.493034,6110900,868
2021-07-28,122.559998,123.330002,121.389999,122.410004,118.003349,11747000,869
2021-07-29,122.93,123.470001,122.139999,122.379997,117.974426,6618400,870
2021-07-30,122.190002,122.980003,121.099998,121.43,117.058624,5712300,871
2021-08-02,122.029999,122.980003,120.07,120.370003,116.036797,5996800,872
2021-08-03,120.57,120.75,117.519997,119.129997,114.841431,6030500,873
2021-08-04,119.129997,119.209999,117.57,118.25,113.993118,6675500,874
2021-08-05,118.720001,119.089996,118.110001,119.029999,114.745018,4281900,875
2021-08-06,119.139999,119.209999,118.080002,119.050003,114.764313,6832600,876
2021-08-09,118.989998,119.019997,117.75,117.940002,113.694267,4557900,877
2021-08-10,118.389999,118.5,115.980003,116.389999,112.200066,9839700,878
2021-08-11,116.339996,117.290001,115.900002,116.5,112.741997,6472300,879
2021-08-12,116.410004,116.779999,115.510002,115.75,112.016197,4358300,880
2021-08-13,115.940002,116.830002,115.400002,116.760002,112.993614,4361700,881
2021-08-16,116.690002,117.730003,116.410004,117.540001,113.748451,5976000,882
2021-08-17,116.620003,116.940002,115.559998,116.57,112.809746,4719800,883
2021-08-18,116.279999,116.739998,115.599998,115.68,111.948448,4520500,884
2021-08-19,114.510002,115.07,113.610001,114.32,110.632324,5317100,885
2021-08-20,113.980003,115,113.660004,114.629997,110.93232,3486300,886
2021-08-23,114.709999,115.459999,114.709999,115.150002,111.435547,4235100,887
2021-08-24,115.389999,115.849998,114.940002,115.080002,111.367813,3447300,888
2021-08-25,115.589996,115.989998,115,115.57,111.841995,3881500,889
2021-08-26,115.620003,115.769997,113.860001,114.32,110.632324,5188200,890
2021-08-27,114.610001,115.389999,114.18,115.120003,111.406525,4204700,891
2021-08-30,115.610001,115.82,114.629997,115.610001,111.880707,3078200,892
2021-08-31,115.769997,117.599998,115.650002,117.489998,113.700066,6995500,893
2021-09-01,118.010002,118.330002,117.279999,117.449997,113.661362,4402700,894
2021-09-02,118.290001,118.360001,116.900002,117.370003,113.583939,3801900,895
2021-09-03,116.839996,117.580002,116.339996,117.190002,113.409752,2921300,896
2021-09-07,117.089996,117.129997,115.470001,115.790001,112.054909,4264900,897
2021-09-08,116.099998,118.190002,115.510002,118.040001,114.23233,5548400,898
2021-09-09,117.980003,120.07,117.800003,118.790001,114.958138,4711200,899
2021-09-10,119.349998,120.760002,118.889999,119.339996,115.490379,6517900,900
2021-09-13,119.889999,120.150002,118.559998,119.18,115.335556,4381100,901
2021-09-14,119.720001,119.860001,118.360001,118.860001,115.025879,4722800,902
2021-09-15,116.959999,117.019997,113.120003,114.639999,110.942001,11556200,903
2021-09-16,114.790001,115.269997,113.190002,114.669998,110.971031,7997000,904
2021-09-17,114.540001,114.849998,113.120003,113.410004,109.751686,9261000,905
2021-09-20,111.349998,112.269997,110.379997,111.82,108.212975,7795200,906
2021-09-21,111.919998,113.599998,111.75,112.220001,108.600075,5468400,907
2021-09-22,113.059998,114.029999,112.32,113.07,109.422638,4578200,908
2021-09-23,113.389999,114.709999,113.099998,114.139999,110.45813,3842000,909
2021-09-24,114.129997,114.860001,113.760002,114.110001,110.429092,3955000,910
2021-09-27,113.610001,114.669998,112.910004,113.68,110.01297,3988800,911
2021-09-28,112.68,113,111.080002,111.709999,108.106522,5917700,912
2021-09-29,111.900002,112.519997,111.57,112.169998,108.551674,4389100,913
2021-09-30,111.519997,112.160004,110.309998,110.309998,106.751671,5974500,914
2021-10-01,110.889999,113.459999,110.540001,112.919998,109.277489,5636900,915
2021-10-04,112.43,113.080002,111.019997,111.459999,107.864578,4497700,916
2021-10-05,111.129997,111.480003,110.029999,110.849998,107.274254,5884000,917
2021-10-06,110.18,112.019997,109.480003,111.639999,108.038765,5734500,918
2021-10-07,112.379997,112.980003,112.050003,112.209999,108.590378,5549500,919
2021-10-08,112.580002,112.660004,111.129997,111.220001,107.632324,3787000,920
2021-10-11,112.889999,113.559998,110.919998,110.940002,107.361359,5987300,921
2021-10-12,111.720001,111.870003,110.660004,111,107.419411,3866800,922
2021-10-13,111.389999,111.480003,109.410004,110.760002,107.187164,4806500,923
2021-10-14,111.080002,112.610001,111.010002,111.870003,108.261353,5194900,924
2021-10-15,112.449997,112.919998,110.949997,111.449997,107.854912,5860900,925
2021-10-18,111.440002,113.57,110.959999,113.370003,109.712967,4958400,926
2021-10-19,113.739998,114.540001,112.760002,113.489998,109.829094,5799300,927
2021-10-20,113.059998,115.110001,112.709999,113.860001,110.187164,7645200,928
2021-10-21,113.93,114.559998,113.610001,114.440002,110.748459,3684300,929
2021-10-22,114.410004,114.980003,114.07,114.550003,110.854904,3396400,930
2021-10-25,114.739998,114.879997,113.360001,114.709999,111.009743,4290600,931
2021-10-26,114.919998,115.279999,114.25,114.919998,111.212967,5948000,932
2021-10-27,115.57,115.57,113.080002,113.510002,109.848457,5853900,933
2021-10-28,113.739998,114.599998,112.459999,113.199997,109.548439,7697600,934
2021-10-29,107.5,107.989998,104.019997,106.07,102.648438,27419600,935
2021-11-01,107.230003,110.150002,107.199997,109.800003,106.258133,14184600,936
2021-11-02,110.25,111.82,109.790001,111.449997,107.854912,11538900,937
2021-11-03,111.330002,112.919998,110.110001,112.610001,108.977493,6422600,938
2021-11-04,111.599998,112.419998,110.93,112.160004,108.542,8212600,939
2021-11-05,113.239998,117.330002,113.139999,116.910004,113.138779,10256800,940
2021-11-08,116.519997,117.470001,114.57,115.160004,111.445244,8753300,941
2021-11-09,114.650002,115.599998,113.370003,114.129997,110.448441,6754700,942
2021-11-10,112.910004,114.459999,112.599998,113.25,110.069405,6563700,943
2021-11-11,113.25,113.25,110.540001,111.440002,108.310234,7191900,944
2021-11-12,111.739998,112.239998,111.089996,111.720001,108.582359,7350400,945
2021-11-15,112.120003,113.650002,111.580002,111.870003,108.728165,6566100,946
2021-11-16,112.279999,113.110001,111.510002,112.230003,109.078049,7965000,947
2021-11-17,112.220001,113.110001,111.660004,112.519997,109.359901,5768600,948
2021-11-18,112.120003,113.230003,111.339996,112.900002,109.729233,5632100,949
2021-11-19,112.730003,112.900002,109.769997,110.779999,107.66877,6921800,950
2021-11-22,111.110001,112.589996,110.669998,111.449997,108.319962,5967300,951
2021-11-23,112,114.110001,111.779999,113.580002,110.390129,7911000,952
2021-11-24,113.410004,114.260002,113.080002,113.970001,110.769188,4464300,953
2021-11-26,110.010002,110.830002,109.25,110.660004,107.552139,6703200,954
2021-11-29,111.360001,111.690002,109.620003,110.730003,107.620186,7114100,955
2021-11-30,109.550003,111.089996,109.050003,109.639999,106.560783,9483300,956
2021-12-01,110.959999,113.349998,108.550003,108.660004,105.608322,7618500,957
2021-12-02,109.169998,112.080002,109.169998,111.419998,108.290794,7709400,958
2021-12-03,111.849998,112.849998,110.080002,111.239998,108.115845,7014100,959
2021-12-06,112.010002,114.169998,111.709999,113.360001,110.176315,8280200,960
2021-12-07,115.059998,117.190002,114.790001,116.260002,112.994873,8786900,961
2021-12-08,115.779999,116.650002,115.150002,116.25,112.985146,5807000,962
2021-12-09,115.800003,116.410004,115.239998,115.349998,112.110428,5664700,963
2021-12-10,115.82,117.089996,115.779999,116.730003,113.451668,6110800,964
2021-12-13,116.160004,116.830002,115.220001,115.559998,112.314522,6479400,965
2021-12-14,114.57,115.300003,114.029999,114.709999,111.488396,6854600,966
2021-12-15,114.809998,115.199997,112.760002,114.68,111.459236,6902400,967
2021-12-16,115,115.400002,113.220001,113.589996,110.399857,7544400,968
2021-12-17,111.269997,111.800003,108.220001,108.629997,105.579155,13696900,969
2021-12-20,107.07,108.120003,106.610001,108.089996,105.054314,6313700,970
2021-12-21,109,110.900002,108.870003,110.370003,107.270294,4682200,971
2021-12-22,110.199997,111.779999,110,111.739998,108.601807,3643300,972
2021-12-23,112.230003,112.910004,111.989998,112.370003,109.214127,3359600,973
2021-12-27,112.599998,114.370003,112.389999,114.220001,111.012161,3716700,974
2021-12-28,114,116.279999,113.809998,115.57,112.324242,4561600,975
2021-12-29,115.400002,116.959999,115.309998,116.379997,113.111496,4215300,976
2021-12-30,116.379997,117.339996,116.080002,116.239998,112.975433,4068700,977
2021-12-31,115.669998,117.480003,115.599998,116.970001,113.684921,3674900,978
2022-01-03,116.470001,117.800003,114.779999,116.68,113.403076,5475700,979
2022-01-04,116.900002,117.050003,114.169998,114.239998,111.031601,8367600,980
2022-01-05,114.400002,114.959999,110.400002,110.440002,107.338326,8662300,981
2022-01-06,110,111.879997,109.989998,111.139999,108.018661,6099900,982
2022-01-07,108.220001,109.709999,107.480003,107.57,104.548927,11266400,983
2022-01-10,106.620003,107.010002,104.419998,106.029999,103.052177,8499400,984
2022-01-11,106.040001,106.169998,103.709999,104.040001,101.118073,13073200,985
2022-01-12,104.440002,105.32,103.68,103.870003,100.95285,11810500,986
2022-01-13,104.150002,104.669998,102.089996,102.400002,99.524117,9818500,987
2022-01-14,101.910004,101.910004,99.089996,100.120003,97.308167,13703200,988
2022-01-18,99.169998,99.360001,97.510002,97.730003,94.985283,11396000,989
2022-01-19,97.940002,98.389999,96.779999,96.870003,94.149437,10856800,990
2022-01-20,97.489998,98.940002,95.589996,95.720001,93.031731,20311500,991
2022-01-21,95.900002,98.410004,95.470001,96.309998,93.605148,13438300,992
2022-01-24,94.75,98.349998,94.410004,98.099998,95.344894,17201400,993
2022-01-25,96.669998,98.089996,95.129997,97.010002,94.2855,12368500,994
2022-01-26,97.699997,98.639999,94.900002,95.580002,92.89566,11863000,995
2022-01-27,96.620003,97.169998,95.059998,95.32,92.64296,7322200,996
2022-01-28,95.059998,97.220001,93.790001,97.209999,94.479881,8345400,997
2022-01-31,97.029999,98.400002,96.419998,98.32,95.558708,8807700,998
2022-02-01,98.419998,99.029999,96.800003,98.760002,95.986343,11601900,999
2022-02-02,95.800003,99.150002,94.739998,97.730003,94.985283,15578800,1000
2022-02-03,96.839996,97.470001,95.669998,95.940002,93.245552,8901100,1001
2022-02-04,95.410004,95.940002,93.830002,95,92.331947,8267600,1002
2022-02-07,95.349998,96.110001,94.879997,95.190002,92.516609,6849000,1003
2022-02-08,95.290001,96.029999,94.349998,94.919998,92.254189,7161000,1004
2022-02-09,96.25,97.970001,96.199997,97.129997,94.402122,9353700,1005
2022-02-10,95.459999,96.809998,94.980003,95.309998,93.102921,9098800,1006
2022-02-11,95.589996,96.489998,93.360001,93.730003,91.559517,6924800,1007
2022-02-14,93.75,94.489998,92.419998,93.650002,91.481377,7948500,1008
2022-02-15,95.150002,95.459999,94.360001,94.510002,92.321449,7722200,1009
2022-02-16,94.339996,95.550003,93.160004,95.18,92.975937,6545800,1010
2022-02-17,94.419998,94.629997,92.779999,93.050003,90.895264,6578200,1011
2022-02-18,92.559998,94.050003,92.529999,93.339996,91.178543,6210600,1012
2022-02-22,93.599998,94.040001,92.360001,93.110001,90.953865,8622500,1013
2022-02-23,93.879997,93.879997,89.440002,89.650002,87.573997,9674800,1014
2022-02-24,87.5,91.199997,87.25,91.010002,88.902496,9260500,1015
2022-02-25,91.300003,92.790001,90.279999,92.580002,90.436142,7039400,1016
2022-02-28,91.290001,92.309998,90.620003,91.790001,89.664436,8591500,1017
2022-03-01,91.489998,91.510002,89.650002,90.139999,88.05265,7100700,1018
2022-03-02,90.769997,93.279999,90.589996,92.769997,90.621742,10721100,1019
2022-03-03,93.480003,93.5,91.080002,91.529999,89.410454,6587400,1020
2022-03-04,90.970001,91.160004,89.449997,90.029999,87.94519,7179800,1021
2022-03-07,90.040001,90.050003,84.349998,84.459999,82.504173,14608700,1022
2022-03-08,84.760002,86.919998,83.760002,84,82.054832,10692000,1023
2022-03-09,86.5,88.129997,86.330002,87.599998,85.571457,8811600,1024
2022-03-10,86.089996,87.360001,85.599998,87.160004,85.141655,9114300,1025
2022-03-11,88.349998,88.809998,82.540001,82.730003,80.814247,15351700,1026
2022-03-14,82.32,82.339996,78.919998,79.290001,77.453903,18199300,1027
2022-03-15,80.5,83.440002,80.279999,83.120003,81.195206,12542300,1028
2022-03-16,88.010002,90.089996,85.620003,87.410004,85.385872,21207900,1029
2022-03-17,87.459999,87.949997,86.010002,87.660004,85.630081,8554200,1030
2022-03-18,86.120003,89.75,84.980003,89.599998,87.525146,23784200,1031
2022-03-21,89.610001,89.720001,85.970001,86.860001,84.848602,11925300,1032
2022-03-22,87.400002,89.099998,87.150002,87.889999,85.854752,8447400,1033
2022-03-23,87.360001,87.709999,86.099998,86.220001,84.223427,7670500,1034
2022-03-24,86.830002,87.150002,85.559998,87.120003,85.102577,6163400,1035
2022-03-25,87.389999,87.669998,86.220001,87.449997,85.424927,7048100,1036
2022-03-28,87.480003,88.419998,86.75,88.379997,86.333397,5981000,1037
2022-03-29,89.699997,91.900002,89.660004,91.230003,89.117409,8963200,1038
2022-03-30,90.75,91.540001,90.400002,91.029999,88.922035,8122100,1039
2022-03-31,91.32,92.629997,90.970001,90.970001,88.863426,11306100,1040
2022-04-01,91.5,91.889999,90.480003,91.489998,89.371376,6516300,1041
2022-04-04,87.889999,88.459999,86.18,88.089996,86.050117,16243100,1042
2022-04-05,86.559998,86.620003,83.82,84.120003,82.17205,17525800,1043
2022-04-06,83.650002,83.889999,82.07,83.360001,81.429649,10567000,1044
2022-04-07,82.989998,83.5,81.449997,83.120003,81.195206,10869100,1045
2022-04-08,83.190002,83.190002,81.339996,81.519997,79.632256,9286800,1046
2022-04-11,80.879997,81.739998,80.290001,80.68,78.811714,8623200,1047
2022-04-12,80.830002,81.269997,79.650002,79.790001,77.942322,8472500,1048
2022-04-13,79.879997,81.309998,79.610001,80.919998,79.04615,8604400,1049
2022-04-14,80.75,81.080002,79.25,79.5,77.659035,9567200,1050
2022-04-18,79.040001,79.970001,78.879997,79.599998,77.756721,7797300,1051
2022-04-19,79.620003,81.540001,79.410004,81.220001,79.339203,8622100,1052
2022-04-20,81.309998,81.519997,80,80.169998,78.313522,8368800,1053
2022-04-21,81.050003,81.190002,78.730003,78.959999,77.131538,8152500,1054
2022-04-22,78.889999,79.480003,77.779999,77.919998,76.115616,10315500,1055
2022-04-25,77.379997,78.080002,76.730003,77.980003,76.174232,10259000,1056
2022-04-26,77.489998,77.580002,75.629997,75.629997,73.878647,8800500,1057
2022-04-27,75.379997,76.43,74.68,74.739998,73.009262,8467300,1058
2022-04-28,75.620003,77.099998,74.860001,76.580002,74.806656,8818500,1059
2022-04-29,76.019997,76.769997,74.480003,74.639999,72.911575,9199300,1060
2022-05-02,75.25,75.720001,73.470001,75.370003,73.62468,12379000,1061
2022-05-03,75.720001,75.790001,73.379997,74.330002,72.608757,15570100,1062
2022-05-04,79.309998,82.870003,77.919998,81.639999,79.749481,30199700,1063
2022-05-05,80.43,81.220001,77.129997,77.480003,75.685814,19114700,1064
2022-05-06,77.029999,77.199997,75.209999,76.519997,74.748047,11165800,1065
2022-05-09,75.239998,76.550003,73.330002,73.489998,71.7882,12863600,1066
2022-05-10,74.849998,75.050003,71.610001,71.860001,70.195953,14085900,1067
2022-05-11,71.550003,71.949997,69.959999,70.059998,68.43763,12118100,1068
2022-05-12,69.150002,70.029999,68.389999,69.900002,68.76226,15460600,1069
2022-05-13,71.879997,75.730003,71.879997,75.599998,74.369484,18156300,1070
2022-05-16,74.940002,75.440002,72.309998,72.419998,71.241249,11435300,1071
2022-05-17,74.010002,74.349998,72.839996,73.720001,72.520088,12454500,1072
2022-05-18,73.150002,73.540001,70.779999,71.279999,70.119797,10576500,1073
2022-05-19,71.099998,72.419998,70.330002,71.93,70.759232,11193700,1074
2022-05-20,72.879997,73.43,71.459999,73.389999,72.195457,15941800,1075
2022-05-23,73.730003,74.269997,72.57,73.419998,72.224968,10741900,1076
2022-05-24,72.970001,73.330002,71.269997,72.720001,71.536362,9227700,1077
2022-05-25,72.720001,73.5,71.93,72.480003,71.30027,8344400,1078
2022-05-26,72.949997,74.769997,72.870003,74.489998,73.27755,8940900,1079
2022-05-27,75.230003,76.720001,75.150002,76.709999,75.461411,8498400,1080
2022-05-31,76.970001,79.660004,76.550003,78.5,77.22229,23361800,1081
2022-06-01,78.75,78.879997,76.050003,76.279999,75.038414,7579000,1082
2022-06-02,76.540001,79.5,75.849998,79.419998,78.127304,10241500,1083
2022-06-03,79,79.900002,78.32,79.050003,77.763336,10415700,1084
2022-06-06,79.699997,81.300003,78.529999,78.980003,77.694473,7239400,1085
2022-06-07,78.57,79.75,78.260002,79.470001,78.176498,5517100,1086
2022-06-08,78.900002,79.769997,78.260002,78.470001,77.192772,5178300,1087
2022-06-09,77.970001,80.269997,77.730003,78.910004,77.625618,13248100,1088
2022-06-10,77.019997,77.790001,75.660004,75.669998,74.438339,8694300,1089
2022-06-13,73.089996,74.010002,71.910004,72.360001,71.18222,9282800,1090
2022-06-14,72.849998,73.839996,71.529999,72.309998,71.133034,7635600,1091
2022-06-15,73.25,75.269997,73.110001,74.190002,72.982437,7682300,1092
2022-06-16,72.43,72.610001,70.349998,70.949997,69.795174,10147000,1093
2022-06-17,71.080002,72.440002,70.769997,71.870003,70.700195,9824300,1094
2022-06-21,73.059998,73.169998,72.029999,72.959999,71.772453,7872500,1095
2022-06-22,72.370003,73.82,72.220001,73.300003,72.106918,6702200,1096
2022-06-23,73.860001,75.360001,73.510002,75.199997,73.97599,6586400,1097
2022-06-24,75.660004,78.150002,75.550003,78.110001,76.838638,18012000,1098
2022-06-27,78,78.440002,77.269997,77.68,76.415634,6672200,1099
2022-06-28,78.389999,79.889999,76.190002,76.339996,75.097443,7206400,1100
2022-06-29,76.209999,77.150002,75.639999,76.43,75.185974,8983900,1101
2022-06-30,76.010002,76.879997,74.870003,76.389999,75.146629,6781100,1102
2022-07-01,76.730003,79.470001,76.540001,79.260002,77.969917,7539200,1103
2022-07-05,78.019997,79.550003,77.360001,79.519997,78.225685,8087800,1104
2022-07-06,79.830002,80.470001,78.18,78.860001,77.576424,4652800,1105
2022-07-07,78.809998,79.650002,78.370003,79.239998,77.950233,5395600,1106
2022-07-08,78.690002,79.629997,78.269997,79.279999,77.989594,3927100,1107
2022-07-11,78.849998,79.050003,77.43,77.900002,76.63205,5351500,1108
2022-07-12,78.360001,79.440002,77.379997,77.760002,76.494331,5393400,1109
2022-07-13,75.989998,78.540001,75.730003,77.919998,76.651718,3897500,1110
2022-07-14,77.089996,78.370003,76.809998,78.199997,76.927162,4504500,1111
2022-07-15,78.610001,80.209999,78.610001,79.620003,78.324059,5584100,1112
2022-07-18,80.029999,81.669998,80,80.230003,78.924126,6768800,1113
2022-07-19,81.110001,82.669998,80.910004,82.550003,81.20636,5949200,1114
2022-07-20,82.480003,83.470001,81.889999,83.269997,81.914642,6850600,1115
2022-07-21,82.949997,83.610001,82.650002,83.540001,82.180252,7695300,1116
2022-07-22,84.160004,84.43,82.839996,83.589996,82.229431,6283600,1117
2022-07-25,83.589996,83.699997,81.040001,81.5,80.173454,5861100,1118
2022-07-26,81.220001,81.419998,80,80.309998,79.002815,6587000,1119
2022-07-27,81.230003,83.410004,81.120003,82.959999,81.609688,6372600,1120
2022-07-28,83.190002,84.889999,82.82,84.669998,83.291847,5594600,1121
2022-07-29,84.599998,84.980003,83.93,84.779999,83.400063,5802700,1122
2022-08-01,84.190002,85.589996,84.029999,84.910004,83.527954,7313700,1123
2022-08-02,84.699997,85.139999,83.620003,83.709999,82.347488,7254700,1124
2022-08-03,86.010002,87.970001,83.910004,87.269997,85.849541,12915700,1125
2022-08-04,87.209999,88.279999,86.57,86.879997,85.465881,7086700,1126
2022-08-05,85.760002,86.150002,84.919998,85.730003,84.334618,4835100,1127
2022-08-08,86.150002,86.860001,85.419998,85.720001,84.324768,4878400,1128
2022-08-09,85.739998,85.830002,84.459999,84.839996,83.459091,3498400,1129
2022-08-10,86.5,86.900002,86.089996,86.489998,85.082222,5072300,1130
2022-08-11,86.940002,87.550003,86.5,87.269997,86.338676,5595700,1131
2022-08-12,87.309998,88.400002,87.190002,88.309998,87.367584,5154000,1132
2022-08-15,88.110001,89.25,88.010002,89.160004,88.208519,5601000,1133
2022-08-16,88.779999,89.93,88.540001,89.400002,88.445953,4580800,1134
2022-08-17,88.400002,89,87.860001,88.349998,87.407158,3831300,1135
2022-08-18,88.029999,88.779999,87.68,88.550003,87.605026,3428300,1136
2022-08-19,87.769997,87.970001,86.550003,86.919998,85.992416,4597700,1137
2022-08-22,85.379997,85.550003,84.339996,84.949997,84.043442,5915200,1138
2022-08-23,84.849998,85.610001,84.580002,84.690002,83.786224,4560400,1139
2022-08-24,84.760002,86.480003,84.480003,86.050003,85.131706,4386000,1140
2022-08-25,86.349998,87.629997,86.300003,87.389999,86.457397,4236300,1141
2022-08-26,87.510002,87.989998,83.959999,84.059998,83.162933,6674900,1142
2022-08-29,83.199997,84.660004,83.040001,84.120003,83.222298,5035500,1143
2022-08-30,84.18,85.019997,82.690002,83.410004,82.519875,6812500,1144
2022-08-31,83.870003,84.760002,83.650002,84.07,83.172836,6570100,1145
2022-09-01,83.699997,85.470001,82.93,85.400002,84.48864,7556800,1146
2022-09-02,85.470001,85.769997,82.550003,82.940002,82.054893,10336800,1147
2022-09-06,83.07,84.620003,81.669998,84.519997,83.618027,11062800,1148
2022-09-07,85.110001,88.620003,84.919998,88.309998,87.367584,9946800,1149
2022-09-08,87.300003,89.480003,87.160004,89.459999,88.50531,7721100,1150
2022-09-09,89.5,89.949997,88.639999,88.690002,87.743538,7094600,1151
2022-09-12,89.769997,90.379997,88.540001,89.07,88.119476,9078900,1152
2022-09-13,86.720001,89.300003,86.07,87.839996,86.902596,16033600,1153
2022-09-14,89.57,93.480003,89.510002,92.699997,91.710732,24320600,1154
2022-09-15,92.089996,93.150002,91.730003,92.220001,91.235863,11052400,1155
2022-09-16,91.150002,92.099998,90.650002,91.309998,90.335564,11987600,1156
2022-09-19,90.889999,92.550003,90.830002,92.139999,91.156715,6287000,1157
2022-09-20,91.660004,92.019997,90.099998,90.790001,89.821121,6560000,1158
